"COMID","drywet_mean","drywet_stdev","FAXVIR_mean","FAXVIR_stdev"
15895222,0.0952380952380952,0.293981322141903,0.0655172413793104,0.2478640408504
15895224,0.520833333333333,0.500310848646751,0.0137931034482759,0.116832882544353
15895226,0.0833333333333333,0.276797607328686,0.0517241379310345,0.22185236160474
15895228,0.0238095238095238,0.15268271471163,0.0310344827586207,0.173710669593725
15895230,0.0297619047619048,0.170183228319177,0.0206896551724138,0.142589279613793
15895232,0.211309523809524,0.408846297468624,0.103448275862069,0.305069914978024
15895234,0.470238095238095,0.499857833377848,0.131034482758621,0.338021362806257
15895238,0.666666666666667,0.472107585343959,0.0689655172413793,0.253833512551086
15895240,0.0119047619047619,0.108619298914417,0.131034482758621,0.338021362806257
15895246,0.449404761904762,0.49817542001948,0.124137931034483,0.330308833587413
15895248,0.178571428571429,0.383564251698769,0.0620689655172414,0.241697848353228
15895250,0.068452380952381,0.252897213726708,0.0379310344827586,0.191359718697804
15895252,0.535714285714286,0.499466666514882,0.0758620689655172,0.265234990690071
15895254,0.767857142857143,0.422829336952432,0.0551724137931034,0.228711157795233
15895258,0.0238095238095238,0.15268271471163,0.0758620689655172,0.265234990690071
15895262,0.842261904761905,0.365038869132119,0.0551724137931034,0.228711157795233
15895264,0.845238095238095,0.362216975266602,0.0551724137931034,0.228711157795233
15895266,0.758928571428571,0.428371488542552,0.0517241379310345,0.22185236160474
15895272,0.0744047619047619,0.262819846091661,0.0551724137931034,0.228711157795233
15895274,0.744047619047619,0.437046038211882,0.0586206896551724,0.235319471250672
15895276,0.395833333333333,0.489758291486323,0.124137931034483,0.330308833587413
15895278,0.571428571428571,0.495609723338641,0.144827586206897,0.352535263539885
15895280,0.779761904761905,0.415025195970907,0.0379310344827586,0.191359718697804
15895282,0.0654761904761905,0.247733148497027,0.0724137931034483,0.259619833488468
15895456,0.851190476190476,0.356431416481902,0.131034482758621,0.338021362806257
15895458,0.172619047619048,0.378481235316695,0.0827586206896552,0.275993287011839
15895460,0.0625,0.242422475683295,0.0689655172413793,0.253833512551086
15895462,0.25,0.43365850792131,0.0586206896551724,0.235319471250672
15895464,0.0625,0.242422475683295,0.158620689655172,0.365953502992476
15895468,0.803571428571429,0.397888885283295,0.0862068965517241,0.281154488349475
15895470,0.133928571428571,0.341083498709164,0.110344827586207,0.313860687569385
15895472,0.151785714285714,0.359348201698528,0.1,0.300518582928113
15895474,0.44047619047619,0.497184682373299,0.0551724137931034,0.228711157795233
15895476,0.0595238095238095,0.236955338127748,0.0517241379310345,0.22185236160474
15895478,0.389880952380952,0.488450474851211,0.0689655172413793,0.253833512551086
15895480,0.193452380952381,0.395593622475853,0.0689655172413793,0.253833512551086
15895482,0.0863095238095238,0.281239388175385,0.0862068965517241,0.281154488349475
15895484,0.797619047619048,0.402373908081478,0.0758620689655172,0.265234990690071
15895486,0.0625,0.242422475683295,0.106896551724138,0.309515789360576
15895490,0.794642857142857,0.404564837682572,0.0793103448275862,0.270689636172811
15895492,0.0625,0.242422475683295,0.113793103448276,0.318108747189979
15895494,0.449404761904762,0.49817542001948,0.0482758620689655,0.214719080424608
15895496,0.0744047619047619,0.262819846091661,0.113793103448276,0.318108747189979
15895498,0.0595238095238095,0.236955338127748,0.0896551724137931,0.286180947412183
15895500,0.794642857142857,0.404564837682572,0.0758620689655172,0.265234990690071
15895502,0.854166666666667,0.353465431047045,0.0793103448275862,0.270689636172811
15895504,0.0625,0.242422475683295,0.0517241379310345,0.22185236160474
15895506,0.800595238095238,0.40014878185376,0.0862068965517241,0.281154488349475
15895508,0.0892857142857143,0.285580992361702,0.0344827586206897,0.18278101948996
15895510,0.0714285714285714,0.257923477519716,0.0482758620689655,0.214719080424608
15895512,0.488095238095238,0.500603757722526,0.0793103448275862,0.270689636172811
15895514,0.0744047619047619,0.262819846091661,0.0275862068965517,0.164067147457484
15895516,0.199404761904762,0.40014878185376,0.0206896551724138,0.142589279613793
15895518,0.491071428571429,0.500665867920552,0.096551724137931,0.295856926308593
15895520,0.0833333333333333,0.276797607328686,0.0344827586206897,0.18278101948996
15895522,0.0863095238095238,0.281239388175385,0.0413793103448276,0.199510198470255
15895524,0.803571428571429,0.397888885283295,0.0931034482758621,0.291079644605457
15895526,0.723214285714286,0.44807691427783,0.0896551724137931,0.286180947412183
15895528,0.0773809523809524,0.267593449923714,0.0517241379310345,0.22185236160474
15895530,0.8125,0.390894496587873,0.0793103448275862,0.270689636172811
15895532,0.0803571428571429,0.272250746708169,0.0379310344827586,0.191359718697804
15895534,0.0922619047619048,0.2898269218585,0.0482758620689655,0.214719080424608
15895536,0.0773809523809524,0.267593449923714,0.0482758620689655,0.214719080424608
15895538,0.0863095238095238,0.281239388175385,0.0344827586206897,0.18278101948996
15895540,0.199404761904762,0.40014878185376,0.0310344827586207,0.173710669593725
15895542,0.107142857142857,0.30975607708665,0.0172413793103448,0.130394571599393
15895544,0.494047619047619,0.500710227630728,0.106896551724138,0.309515789360576
15895546,0.81547619047619,0.388489319892092,0.106896551724138,0.309515789360576
15895548,0.863095238095238,0.344259451587182,0.113793103448276,0.318108747189979
15895550,0.157738095238095,0.365038869132119,0.0379310344827586,0.191359718697804
15895552,0.163690476190476,0.370546284133502,0.0482758620689655,0.214719080424608
15895554,0.401785714285714,0.490990253030983,0.0689655172413793,0.253833512551086
15895556,0.0773809523809524,0.267593449923714,0.0551724137931034,0.228711157795233
15895558,0.0833333333333333,0.276797607328686,0.0620689655172414,0.241697848353228
15895560,0.175595238095238,0.381042877488504,0.0793103448275862,0.270689636172811
15895562,0.142857142857143,0.350448996194741,0.0448275862068966,0.207282978429013
15895564,0.857142857142857,0.350448996194741,0.148275862068966,0.355987529091444
15895566,0.348214285714286,0.477114863267257,0.0827586206896552,0.275993287011839
15895568,0.172619047619048,0.378481235316695,0.0586206896551724,0.235319471250672
15895570,0.854166666666667,0.353465431047045,0.131034482758621,0.338021362806257
15895572,0.232142857142857,0.422829336952432,0.0827586206896552,0.275993287011839
15895574,0.163690476190476,0.370546284133502,0.0793103448275862,0.270689636172811
15895576,0.0982142857142857,0.298048020629695,0.0724137931034483,0.259619833488468
15895578,0.154761904761905,0.362216975266602,0.0827586206896552,0.275993287011839
15895580,0.154761904761905,0.362216975266602,0.0586206896551724,0.235319471250672
15895582,0.800595238095238,0.40014878185376,0.141379310344828,0.349014669761695
15895584,0.279761904761905,0.449551620572483,0.096551724137931,0.295856926308593
15895586,0.0714285714285714,0.257923477519716,0.0655172413793104,0.2478640408504
15895588,0.851190476190476,0.356431416481902,0.0931034482758621,0.291079644605457
15895590,0.193452380952381,0.395593622475853,0.103448275862069,0.305069914978024
15895592,0.160714285714286,0.367814962286577,0.0896551724137931,0.286180947412183
15895594,0.803571428571429,0.397888885283295,0.303448275862069,0.46054184923111
15895596,0.104166666666667,0.305932226748318,0.0827586206896552,0.275993287011839
15895598,0.1875,0.390894496587873,0.096551724137931,0.295856926308593
15895600,0.267857142857143,0.44350320849891,0.0413793103448276,0.199510198470255
15895602,0.151785714285714,0.359348201698528,0.0724137931034483,0.259619833488468
15895604,0.163690476190476,0.370546284133502,0.0862068965517241,0.281154488349475
15895606,0.848214285714286,0.359348201698528,0.117241379310345,0.322263797804304
15895608,0.232142857142857,0.422829336952432,0.131034482758621,0.338021362806257
15895610,0.0744047619047619,0.262819846091661,0.0862068965517241,0.281154488349475
15895612,0.169642857142857,0.375878501896069,0.0724137931034483,0.259619833488468
15895614,0.0892857142857143,0.285580992361702,0.106896551724138,0.309515789360576
15895616,0.130952380952381,0.337851399101604,0.0931034482758621,0.291079644605457
15895618,0.0803571428571429,0.272250746708169,0.117241379310345,0.322263797804304
15895620,0.196428571428571,0.397888885283295,0.0827586206896552,0.275993287011839
15895622,0.232142857142857,0.422829336952432,0.141379310344828,0.349014669761695
15895624,0.107142857142857,0.30975607708665,0.0793103448275862,0.270689636172811
15895626,0.803571428571429,0.397888885283295,0.2,0.400691443904151
15895628,0.181547619047619,0.386046146951894,0.0586206896551724,0.235319471250672
15895630,0.0922619047619048,0.2898269218585,0.0793103448275862,0.270689636172811
15895632,0.160714285714286,0.367814962286577,0.103448275862069,0.305069914978024
15895634,0.116071428571429,0.320788274833712,0.0689655172413793,0.253833512551086
15895636,0.827380952380952,0.378481235316695,0.262068965517241,0.440520133826917
15895638,0.181547619047619,0.386046146951894,0.0862068965517241,0.281154488349475
15895640,0.773809523809524,0.418987848680439,0.206896551724138,0.405780920388564
15895642,0.830357142857143,0.375878501896069,0.13448275862069,0.341760010162097
15895644,0.0892857142857143,0.285580992361702,0.110344827586207,0.313860687569385
15895646,0.830357142857143,0.375878501896069,0.203448275862069,0.403259006142553
15895648,0.81547619047619,0.388489319892092,0.158620689655172,0.365953502992476
15895650,0.113095238095238,0.31718152885361,0.13448275862069,0.341760010162097
15895652,0.818452380952381,0.386046146951894,0.220689655172414,0.415428498792364
15895654,0.18452380952381,0.388489319892092,0.103448275862069,0.305069914978024
15895656,0.0773809523809524,0.267593449923714,0.117241379310345,0.322263797804304
15895658,0.223214285714286,0.417021881280768,0.103448275862069,0.305069914978024
15895660,0.0922619047619048,0.2898269218585,0.096551724137931,0.295856926308593
15895662,0.821428571428571,0.383564251698769,0.193103448275862,0.395415802771581
15895664,0.169642857142857,0.375878501896069,0.096551724137931,0.295856926308593
15895666,0.18452380952381,0.388489319892092,0.0793103448275862,0.270689636172811
15895668,0.273809523809524,0.446577444970956,0.151724137931034,0.359373435575518
15895670,0.235119047619048,0.424705675919799,0.144827586206897,0.352535263539885
15895672,0.154761904761905,0.362216975266602,0.0655172413793104,0.2478640408504
15895674,0.205357142857143,0.404564837682572,0.120689655172414,0.326329392195912
15895676,0.0773809523809524,0.267593449923714,0.144827586206897,0.352535263539885
15895678,0.172619047619048,0.378481235316695,0.0655172413793104,0.2478640408504
15895680,0.130952380952381,0.337851399101604,0.155172413793103,0.362694841464964
15895682,0.49702380952381,0.500736841570541,0.193103448275862,0.395415802771581
15895684,0.529761904761905,0.499857833377848,0.189655172413793,0.39270583617013
15895686,0.19047619047619,0.393262374190314,0.0896551724137931,0.286180947412183
15895688,0.163690476190476,0.370546284133502,0.0931034482758621,0.291079644605457
15895690,0.696428571428571,0.460485513686983,0.189655172413793,0.39270583617013
15895692,0.133928571428571,0.341083498709164,0.148275862068966,0.355987529091444
15895694,0.0863095238095238,0.281239388175385,0.13448275862069,0.341760010162097
15895696,0.125,0.331212156385169,0.141379310344828,0.349014669761695
15895698,0.529761904761905,0.499857833377848,0.151724137931034,0.359373435575518
15895700,0.163690476190476,0.370546284133502,0.103448275862069,0.305069914978024
15895702,0.178571428571429,0.383564251698769,0.0931034482758621,0.291079644605457
15895704,0.160714285714286,0.367814962286577,0.096551724137931,0.295856926308593
15895706,0.107142857142857,0.30975607708665,0.13448275862069,0.341760010162097
15895708,0.151785714285714,0.359348201698528,0.103448275862069,0.305069914978024
15895710,0.485119047619048,0.500523890428655,0.313793103448276,0.464835527657194
15895712,0.0833333333333333,0.276797607328686,0.144827586206897,0.352535263539885
15895714,0.205357142857143,0.404564837682572,0.179310344827586,0.384275087403788
15895716,0.0863095238095238,0.281239388175385,0.224137931034483,0.417734185124117
15895718,0.0952380952380952,0.293981322141903,0.110344827586207,0.313860687569385
15895720,0.160714285714286,0.367814962286577,0.151724137931034,0.359373435575518
15895722,0.494047619047619,0.500710227630728,0.231034482758621,0.422223024649117
15895724,0.619047619047619,0.486345173283753,0.217241379310345,0.413081060199652
15895726,0.18452380952381,0.388489319892092,0.158620689655172,0.365953502992476
15895728,0.166666666666667,0.37323381758231,0.117241379310345,0.322263797804304
15895730,0.0892857142857143,0.285580992361702,0.162068965517241,0.36915108177934
15895732,0.0863095238095238,0.281239388175385,0.148275862068966,0.355987529091444
15895734,0.0922619047619048,0.2898269218585,0.127586206896552,0.334205199510759
15895736,0.1875,0.390894496587873,0.113793103448276,0.318108747189979
15895738,0.479166666666667,0.500310848646751,0.241379310344828,0.428659487206152
15895740,0.488095238095238,0.500603757722526,0.351724137931034,0.478333822174541
15895742,0.413690476190476,0.493228849459231,0.155172413793103,0.362694841464964
15895744,0.37202380952381,0.484065567932982,0.3,0.459049718002981
15895746,0.0803571428571429,0.272250746708169,0.186206896551724,0.389946441119665
15895748,0.0803571428571429,0.272250746708169,0.137931034482759,0.345423658538061
15895750,0.157738095238095,0.365038869132119,0.148275862068966,0.355987529091444
15895752,0.288690476190476,0.453829555122908,0.110344827586207,0.313860687569385
